ID_Fakta_Akademik,ID_Mahasiswa,ID_MK,ID_Dosen ,ID_Waktu,Jumlah_SKS_Diambil ,Bobot_Nilai,Status_Lulus
589,55,1338,221,20220316,3,3,Lulus
590,246,1389,5,20210122,2,3,Lulus
591,30,1510,226,20211201,4,1,Tidak Lulus
592,120,1347,17,20211218,2,4,Lulus
593,58,1262,139,20240210,3,0,Tidak Lulus
594,46,1329,158,20230412,4,1,Tidak Lulus
595,213,1225,17,20241108,2,2,Lulus
596,347,1409,78,20220814,2,1,Tidak Lulus
597,157,1365,220,20221018,4,1,Tidak Lulus
598,453,1313,32,20230107,3,1,Tidak Lulus
599,250,1252,27,20241005,2,4,Lulus
600,137,1421,60,20210506,2,2,Lulus
601,236,1302,136,20220919,2,2,Lulus
602,80,1466,90,20210821,3,0,Tidak Lulus
603,145,1359,235,20240811,3,0,Tidak Lulus
604,244,1505,119,20231219,4,0,Tidak Lulus
605,334,1329,129,20220203,4,1,Tidak Lulus
606,210,1342,154,20231119,3,3,Lulus
607,167,1463,38,20220126,2,4,Lulus
608,185,1316,189,20220515,3,4,Lulus
609,12,1443,245,20210411,2,1,Tidak Lulus
610,329,1415,238,20231115,2,1,Tidak Lulus
611,300,1313,22,20220617,3,0,Tidak Lulus
612,151,1268,25,20211120,3,0,Tidak Lulus
613,213,1298,210,20221116,2,3,Lulus
614,407,1219,249,20230413,2,0,Tidak Lulus
615,394,1269,156,20231011,3,4,Lulus
616,165,1427,55,20220620,2,2,Lulus
617,486,1405,232,20240614,3,1,Tidak Lulus
618,240,1386,140,20220816,2,0,Tidak Lulus
619,191,1443,229,20230702,2,1,Tidak Lulus
620,97,1241,114,20221201,3,2,Lulus
621,41,1449,101,20240720,2,1,Tidak Lulus
622,115,1410,15,20210213,2,3,Lulus
623,140,1473,140,20221110,3,4,Lulus
624,142,1453,54,20230610,2,1,Tidak Lulus
625,436,1452,224,20230202,3,0,Tidak Lulus
626,70,1404,1,20240202,3,2,Lulus
627,293,1469,115,20220419,3,2,Lulus
628,379,1237,73,20210204,3,0,Tidak Lulus
629,269,1238,199,20210706,2,1,Tidak Lulus
630,181,1331,226,20220713,3,3,Lulus
631,337,1352,178,20230809,3,4,Lulus
632,366,1264,81,20210904,3,3,Lulus
633,292,1503,32,20230226,4,3,Lulus
634,258,1365,200,20220218,4,4,Lulus
635,207,1390,150,20220501,2,3,Lulus
636,83,1262,146,20221019,3,2,Lulus
637,206,1251,204,20240728,2,0,Tidak Lulus
638,137,1470,41,20240601,3,4,Lulus
639,283,1491,225,20230628,4,0,Tidak Lulus
640,102,1303,49,20210605,2,0,Tidak Lulus
641,68,1328,224,20210322,3,3,Lulus
642,149,1365,6,20240918,4,4,Lulus
643,200,1333,124,20210115,2,2,Lulus
644,415,1312,73,20240916,2,1,Tidak Lulus
645,137,1380,68,20241007,2,1,Tidak Lulus
646,455,1422,45,20221026,2,0,Tidak Lulus
647,177,1441,93,20240427,3,0,Tidak Lulus
648,268,1418,227,20221101,3,1,Tidak Lulus
649,98,1233,48,20211006,3,2,Lulus
650,211,1386,156,20220824,2,0,Tidak Lulus
651,315,1392,233,20240926,2,1,Tidak Lulus
652,163,1242,113,20210225,3,4,Lulus
653,130,1236,65,20230423,3,1,Tidak Lulus
654,316,1256,69,20230515,2,3,Lulus
655,406,1318,68,20230518,2,3,Lulus
656,126,1275,198,20240608,3,1,Tidak Lulus
657,264,1275,88,20231223,3,4,Lulus
658,441,1496,212,20240321,2,2,Lulus
659,364,1270,116,20211011,3,4,Lulus
660,277,1266,183,20231209,2,1,Tidak Lulus
661,485,1288,8,20210816,4,1,Tidak Lulus
662,177,1422,236,20221221,2,4,Lulus
663,172,1227,50,20220112,2,1,Tidak Lulus
664,352,1358,5,20241019,2,2,Lulus
665,308,1453,163,20240124,2,1,Tidak Lulus
666,155,1307,56,20230404,3,2,Lulus
667,307,1338,64,20220204,3,2,Lulus
668,175,1335,150,20220707,3,3,Lulus
669,180,1253,4,20210515,2,1,Tidak Lulus
670,385,1351,59,20240816,4,2,Lulus
671,245,1278,142,20220715,3,1,Tidak Lulus
672,488,1307,188,20231202,3,4,Lulus
673,340,1326,38,20240213,3,1,Tidak Lulus
674,270,1420,141,20220301,2,1,Tidak Lulus
675,370,1308,95,20220702,3,0,Tidak Lulus
676,149,1215,237,20220128,3,2,Lulus
677,90,1298,241,20241104,2,2,Lulus
678,162,1401,88,20210421,2,0,Tidak Lulus
679,365,1472,207,20210625,3,4,Lulus
680,452,1471,50,20221218,3,2,Lulus
681,457,1465,209,20210408,3,2,Lulus
682,279,1285,169,20241012,2,4,Lulus
683,151,1356,207,20240819,4,1,Tidak Lulus
684,407,1479,18,20230922,3,1,Tidak Lulus
685,461,1469,18,20211011,3,3,Lulus
686,404,1242,167,20220311,3,2,Lulus
687,9,1262,191,20211112,3,2,Lulus
688,346,1312,80,20220324,2,2,Lulus
689,401,1272,85,20230106,3,1,Tidak Lulus
690,136,1398,241,20230406,3,4,Lulus
691,120,1250,71,20240220,2,3,Lulus
692,432,1503,103,20210911,4,3,Lulus
693,237,1489,88,20220904,3,0,Tidak Lulus
694,123,1311,212,20221218,2,1,Tidak Lulus
695,201,1431,221,20230122,3,4,Lulus
696,438,1417,212,20221117,3,2,Lulus
697,203,1484,24,20230802,4,2,Lulus
698,337,1454,81,20211019,2,0,Tidak Lulus
699,265,1392,184,20220918,2,1,Tidak Lulus
700,432,1463,115,20211220,2,1,Tidak Lulus
701,200,1440,125,20231106,3,4,Lulus
702,439,1476,168,20211118,2,0,Tidak Lulus
703,398,1244,38,20210727,3,0,Tidak Lulus
704,414,1246,43,20240112,2,3,Lulus
705,420,1240,42,20221101,3,0,Tidak Lulus
706,360,1374,43,20240603,2,4,Lulus
707,198,1442,46,20210801,3,1,Tidak Lulus
708,413,1493,8,20210717,2,3,Lulus
709,182,1267,150,20211028,2,3,Lulus
710,80,1309,87,20220313,2,3,Lulus
711,477,1321,156,20221122,3,0,Tidak Lulus
712,344,1433,96,20221124,3,3,Lulus
713,132,1408,32,20210220,2,1,Tidak Lulus
714,423,1339,168,20240721,3,1,Tidak Lulus
715,434,1242,248,20231128,3,4,Lulus
716,14,1461,133,20210405,2,3,Lulus
717,329,1222,87,20231017,3,3,Lulus
718,150,1379,32,20210926,2,4,Lulus
719,233,1492,242,20230328,3,1,Tidak Lulus
720,414,1271,33,20230108,3,1,Tidak Lulus
721,358,1275,164,20241108,3,4,Lulus
722,336,1391,27,20211016,2,1,Tidak Lulus
723,271,1420,6,20210103,2,2,Lulus
724,53,1333,184,20220520,2,3,Lulus
725,64,1332,62,20210404,3,4,Lulus
726,89,1231,122,20230509,3,2,Lulus
727,406,1380,224,20240509,2,3,Lulus
728,495,1420,240,20231013,2,0,Tidak Lulus
729,4,1359,142,20241215,3,2,Lulus
730,251,1442,23,20210501,3,1,Tidak Lulus
731,244,1270,47,20221124,3,3,Lulus
732,350,1492,214,20231107,3,2,Lulus
733,454,1408,147,20210608,2,3,Lulus
734,249,1493,87,20230510,2,3,Lulus
735,83,1229,238,20230804,3,1,Tidak Lulus
736,225,1410,185,20230817,2,0,Tidak Lulus
737,485,1264,218,20221209,3,0,Tidak Lulus
738,187,1356,213,20230525,4,0,Tidak Lulus
739,232,1480,169,20221004,2,1,Tidak Lulus
740,477,1239,130,20230908,2,4,Lulus
741,278,1344,60,20210725,3,3,Lulus
742,474,1255,145,20221128,3,4,Lulus
743,432,1362,46,20221018,4,0,Tidak Lulus
744,369,1305,29,20221012,4,4,Lulus
745,52,1285,6,20210111,2,4,Lulus
746,63,1443,31,20220602,2,0,Tidak Lulus
747,250,1373,234,20230821,4,1,Tidak Lulus
748,109,1311,85,20220621,2,1,Tidak Lulus
749,445,1500,29,20220306,2,3,Lulus
750,357,1247,227,20210811,4,0,Tidak Lulus
751,404,1370,214,20220520,4,0,Tidak Lulus
752,75,1243,187,20220419,3,2,Lulus
753,88,1264,208,20220910,3,2,Lulus
754,127,1286,125,20210902,2,1,Tidak Lulus
755,290,1319,24,20241226,2,4,Lulus
756,179,1275,152,20230713,3,2,Lulus
757,366,1510,34,20220110,4,0,Tidak Lulus
758,112,1224,188,20210820,2,4,Lulus
759,398,1238,101,20220904,2,2,Lulus
760,492,1479,144,20210826,3,4,Lulus
761,115,1256,57,20240403,2,1,Tidak Lulus
762,124,1440,193,20240404,3,0,Tidak Lulus
763,453,1222,145,20240409,3,3,Lulus
764,443,1233,188,20230204,3,3,Lulus
765,331,1411,198,20240123,3,0,Tidak Lulus
766,269,1271,220,20230910,3,1,Tidak Lulus
767,183,1300,46,20220702,2,0,Tidak Lulus
768,358,1476,162,20240819,2,4,Lulus
769,155,1388,204,20240918,1,4,Lulus
770,386,1509,195,20220802,4,2,Lulus
771,310,1299,230,20230625,2,3,Lulus
772,385,1490,144,20240516,3,3,Lulus
773,487,1432,232,20211117,3,0,Tidak Lulus
774,345,1379,171,20221108,2,4,Lulus
775,397,1367,151,20211223,2,2,Lulus
776,469,1510,161,20221212,4,2,Lulus
777,166,1442,30,20231107,3,2,Lulus
778,479,1217,88,20220318,2,3,Lulus
779,99,1410,219,20210112,2,2,Lulus
780,61,1275,200,20240408,3,0,Tidak Lulus
781,64,1283,3,20240227,3,2,Lulus
782,74,1423,135,20220112,3,1,Tidak Lulus
783,447,1238,207,20220218,2,3,Lulus
784,484,1310,220,20240502,2,4,Lulus
785,334,1392,232,20220414,2,3,Lulus
786,453,1220,145,20241107,4,2,Lulus
787,474,1405,142,20240903,3,4,Lulus
788,497,1441,54,20210209,3,1,Tidak Lulus
789,266,1422,25,20221018,2,1,Tidak Lulus
790,183,1388,108,20220513,1,2,Lulus
791,396,1285,32,20230718,2,1,Tidak Lulus
792,93,1410,244,20241026,2,0,Tidak Lulus
793,242,1380,135,20240706,2,0,Tidak Lulus
794,67,1341,247,20230627,3,1,Tidak Lulus
795,338,1472,4,20240314,3,1,Tidak Lulus
796,420,1470,181,20220510,3,4,Lulus
797,353,1281,188,20241013,4,1,Tidak Lulus
798,76,1503,239,20230118,4,4,Lulus
799,207,1250,42,20230817,2,4,Lulus
800,176,1481,133,20240727,2,0,Tidak Lulus
801,297,1457,192,20211023,4,2,Lulus
802,137,1400,202,20230218,3,0,Tidak Lulus
803,344,1349,197,20211002,2,3,Lulus
804,342,1343,19,20220808,2,0,Tidak Lulus
805,444,1286,41,20220218,2,2,Lulus
806,275,1335,103,20240912,3,2,Lulus
807,385,1332,219,20220202,3,4,Lulus
808,162,1342,90,20240506,3,4,Lulus
809,347,1420,187,20240305,2,3,Lulus
810,8,1422,36,20240412,2,1,Tidak Lulus
811,445,1283,200,20230616,3,4,Lulus
812,447,1358,62,20220110,2,3,Lulus
813,474,1452,34,20241114,3,4,Lulus
814,208,1265,8,20241211,2,0,Tidak Lulus
815,120,1505,52,20240818,4,3,Lulus
816,165,1300,160,20231012,2,1,Tidak Lulus
817,435,1341,199,20230815,3,0,Tidak Lulus
818,333,1402,53,20241015,3,1,Tidak Lulus
819,230,1309,179,20230325,2,3,Lulus
820,493,1319,107,20210419,2,1,Tidak Lulus
821,421,1475,3,20221208,3,4,Lulus
822,64,1321,198,20210905,3,2,Lulus
823,358,1497,140,20211205,4,2,Lulus
824,387,1425,162,20241108,2,2,Lulus
825,237,1264,138,20240102,3,4,Lulus
826,183,1262,100,20240722,3,1,Tidak Lulus
827,24,1429,41,20241201,3,0,Tidak Lulus
828,408,1354,29,20230520,2,4,Lulus
829,298,1381,230,20230624,3,1,Tidak Lulus
830,226,1390,166,20240417,2,0,Tidak Lulus
831,100,1492,102,20211017,3,4,Lulus
832,321,1452,70,20230111,3,1,Tidak Lulus
833,93,1412,146,20220809,3,0,Tidak Lulus
834,222,1504,175,20220312,4,0,Tidak Lulus
835,495,1372,180,20230519,3,1,Tidak Lulus
836,266,1304,133,20210623,2,1,Tidak Lulus
837,7,1298,37,20240920,2,3,Lulus
838,47,1332,248,20210310,3,0,Tidak Lulus
839,442,1443,164,20211017,2,0,Tidak Lulus
840,492,1343,80,20240827,2,1,Tidak Lulus
841,175,1244,237,20230802,3,2,Lulus
842,85,1272,127,20210121,3,0,Tidak Lulus
843,214,1487,176,20230110,2,2,Lulus
844,371,1251,237,20240209,2,3,Lulus
845,246,1502,105,20221007,2,2,Lulus
846,437,1405,119,20220207,3,4,Lulus
847,334,1404,9,20230107,3,4,Lulus
848,135,1421,212,20220623,2,1,Tidak Lulus
849,89,1476,236,20230915,2,3,Lulus
850,315,1281,183,20210701,4,1,Tidak Lulus
851,470,1310,37,20241122,2,0,Tidak Lulus
852,111,1405,58,20240201,3,4,Lulus
853,68,1312,199,20220428,2,3,Lulus
854,42,1377,164,20230825,3,2,Lulus
855,161,1391,224,20210620,2,0,Tidak Lulus
856,391,1463,63,20221006,2,1,Tidak Lulus
857,348,1498,100,20210524,4,1,Tidak Lulus
858,159,1229,144,20220715,3,0,Tidak Lulus
859,481,1496,179,20220607,2,0,Tidak Lulus
860,234,1484,204,20221212,4,3,Lulus
861,473,1492,139,20240322,3,3,Lulus
862,331,1348,200,20240520,2,0,Tidak Lulus
863,128,1308,138,20230924,3,0,Tidak Lulus
864,158,1278,139,20240524,3,4,Lulus
865,333,1387,114,20221206,1,0,Tidak Lulus
866,133,1410,164,20240720,2,3,Lulus
867,230,1217,128,20221213,2,3,Lulus
868,451,1409,112,20220526,2,3,Lulus
869,358,1444,191,20230725,3,3,Lulus
870,23,1468,19,20231217,3,2,Lulus
871,383,1491,163,20240922,4,4,Lulus
872,190,1451,6,20211019,4,3,Lulus
873,490,1305,50,20221208,4,1,Tidak Lulus
874,26,1405,200,20220509,3,2,Lulus
875,97,1482,175,20230502,2,1,Tidak Lulus
876,189,1507,208,20211123,4,2,Lulus
877,470,1423,116,20241016,3,4,Lulus
878,39,1276,189,20211010,3,1,Tidak Lulus
880,485,1246,63,20210615,2,3,Lulus
881,372,1400,128,20231023,3,2,Lulus
882,377,1311,249,20210712,2,0,Tidak Lulus
883,402,1418,225,20220110,3,4,Lulus
884,333,1417,38,20211017,3,4,Lulus
885,33,1456,37,20220316,2,2,Lulus
886,160,1402,239,20230106,3,2,Lulus
887,228,1366,210,20240219,2,1,Tidak Lulus
888,313,1256,156,20241113,2,0,Tidak Lulus
889,19,1483,31,20230105,4,3,Lulus
890,108,1453,68,20221028,2,4,Lulus
891,377,1364,34,20220904,3,0,Tidak Lulus
892,62,1480,34,20230113,2,4,Lulus
893,142,1320,124,20240407,3,0,Tidak Lulus
894,93,1386,72,20230911,2,4,Lulus
895,149,1356,247,20221216,4,0,Tidak Lulus
896,235,1317,102,20220718,2,4,Lulus
897,251,1310,51,20230101,2,2,Lulus
898,271,1443,196,20220807,2,0,Tidak Lulus
899,243,1486,174,20230223,2,1,Tidak Lulus
900,461,1284,41,20211216,2,4,Lulus
901,285,1438,108,20241110,3,2,Lulus
902,103,1451,163,20241003,4,2,Lulus
903,271,1295,206,20230908,4,1,Tidak Lulus
904,290,1247,3,20230312,4,2,Lulus
905,199,1503,173,20240307,4,3,Lulus
906,84,1406,3,20220114,2,0,Tidak Lulus
907,42,1478,61,20240604,3,4,Lulus
908,295,1409,124,20211203,2,3,Lulus
909,105,1287,150,20220308,4,3,Lulus
910,92,1371,125,20210126,4,0,Tidak Lulus
911,295,1492,80,20241019,3,3,Lulus
912,184,1379,172,20220906,2,1,Tidak Lulus
913,110,1259,128,20240819,2,4,Lulus
914,385,1485,235,20210804,4,1,Tidak Lulus
915,463,1221,52,20210105,3,1,Tidak Lulus
916,304,1454,216,20231122,2,2,Lulus
917,182,1363,54,20230726,3,0,Tidak Lulus
918,96,1402,123,20221205,3,3,Lulus
919,311,1496,82,20231114,2,2,Lulus
920,35,1504,77,20240211,4,3,Lulus
921,334,1254,158,20211201,4,0,Tidak Lulus
922,10,1250,111,20241108,2,2,Lulus
923,232,1247,108,20230628,4,0,Tidak Lulus
924,139,1439,149,20210413,3,3,Lulus
925,367,1370,63,20221127,4,3,Lulus
926,500,1384,66,20230324,2,3,Lulus
927,264,1258,83,20230326,2,4,Lulus
928,140,1507,143,20240112,4,2,Lulus
929,282,1336,31,20210524,3,4,Lulus
930,74,1258,79,20210713,2,4,Lulus
931,476,1505,50,20211215,4,4,Lulus
932,423,1447,139,20220325,3,2,Lulus
933,301,1487,69,20231215,2,1,Tidak Lulus
934,306,1233,71,20210420,3,4,Lulus
935,23,1370,176,20230222,4,0,Tidak Lulus
936,407,1342,221,20210708,3,2,Lulus
937,235,1485,113,20211017,4,0,Tidak Lulus
938,39,1434,210,20230209,3,3,Lulus
939,33,1347,99,20210322,2,4,Lulus
940,240,1251,96,20220602,2,3,Lulus
941,240,1484,194,20210609,4,3,Lulus
942,251,1377,81,20210211,3,4,Lulus
943,453,1355,165,20240828,4,2,Lulus
944,437,1460,139,20230312,2,0,Tidak Lulus
945,81,1355,176,20210412,4,1,Tidak Lulus
946,133,1252,130,20210203,2,1,Tidak Lulus
947,480,1297,173,20211226,2,1,Tidak Lulus
948,232,1222,115,20240113,3,2,Lulus
949,66,1508,25,20210114,4,1,Tidak Lulus
950,2,1290,233,20230119,2,2,Lulus
951,340,1384,44,20231104,2,1,Tidak Lulus
952,346,1434,118,20231204,3,0,Tidak Lulus
953,1,1450,17,20230901,4,2,Lulus
954,308,1234,119,20230409,3,2,Lulus
955,83,1388,82,20230107,1,1,Tidak Lulus
956,182,1510,103,20220402,4,3,Lulus
957,328,1213,171,20211121,4,4,Lulus
958,479,1377,26,20241225,3,0,Tidak Lulus
959,18,1272,121,20241021,3,2,Lulus
960,21,1506,120,20210507,2,3,Lulus
961,333,1269,178,20230118,3,4,Lulus
962,383,1470,3,20220520,3,3,Lulus
963,41,1334,103,20220314,3,1,Tidak Lulus
964,289,1385,112,20210409,3,0,Tidak Lulus
965,58,1426,32,20230106,2,4,Lulus
966,491,1319,15,20230606,2,4,Lulus
967,168,1269,116,20220124,3,2,Lulus
968,147,1226,245,20220102,3,3,Lulus
969,469,1254,24,20240802,4,0,Tidak Lulus
970,386,1387,220,20210728,1,2,Lulus
971,18,1350,75,20220128,2,4,Lulus
972,230,1471,57,20230418,3,3,Lulus
973,434,1419,164,20240203,3,3,Lulus
974,443,1319,11,20221127,2,1,Tidak Lulus
975,375,1478,192,20240901,3,1,Tidak Lulus
976,249,1501,196,20240620,2,3,Lulus
977,214,1254,186,20230527,4,3,Lulus
978,273,1482,239,20230910,2,2,Lulus
979,134,1465,240,20230103,3,3,Lulus
980,328,1283,117,20220626,3,4,Lulus
981,243,1414,206,20231217,2,4,Lulus
982,191,1275,170,20220108,3,4,Lulus
983,235,1492,100,20230417,3,0,Tidak Lulus
984,442,1311,29,20230711,2,3,Lulus
985,223,1503,106,20231124,4,1,Tidak Lulus
986,408,1481,160,20211117,2,1,Tidak Lulus
987,244,1261,62,20221004,3,1,Tidak Lulus
988,196,1362,226,20240216,4,2,Lulus
989,233,1396,164,20240411,3,3,Lulus
990,493,1487,222,20230217,2,1,Tidak Lulus
991,54,1405,215,20230308,3,3,Lulus
992,371,1380,87,20240502,2,1,Tidak Lulus
993,332,1459,65,20221121,3,4,Lulus
994,119,1301,4,20230227,2,4,Lulus
995,386,1442,23,20241208,3,1,Tidak Lulus
996,494,1447,99,20230802,3,1,Tidak Lulus
997,310,1419,7,20241127,3,1,Tidak Lulus
998,84,1357,89,20240202,2,0,Tidak Lulus
999,250,1470,248,20220201,3,1,Tidak Lulus
1000,345,1405,164,20240416,3,2,Lulus
1001,102,1353,194,20210722,4,4,Lulus
1002,294,1292,166,20210519,2,3,Lulus
1003,328,1403,158,20230917,3,0,Tidak Lulus
1004,333,1507,239,20230405,4,0,Tidak Lulus
1005,115,1418,202,20210607,3,1,Tidak Lulus
1006,464,1336,155,20230709,3,1,Tidak Lulus
1007,491,1385,134,20230225,3,0,Tidak Lulus
1008,142,1244,15,20211025,3,0,Tidak Lulus
1009,306,1224,34,20211116,2,4,Lulus
1010,70,1269,194,20220123,3,2,Lulus
1011,296,1389,62,20230420,2,0,Tidak Lulus
1012,395,1322,41,20241213,3,2,Lulus
1013,373,1369,207,20230323,4,2,Lulus
1014,497,1241,33,20230508,3,1,Tidak Lulus
1015,433,1356,182,20230703,4,4,Lulus
1016,221,1441,238,20230318,3,3,Lulus
1017,206,1314,10,20210422,3,1,Tidak Lulus
1018,100,1390,180,20221004,2,4,Lulus
1019,284,1400,40,20220110,3,4,Lulus
1020,232,1412,226,20220116,3,2,Lulus
1021,78,1281,157,20211024,4,4,Lulus
1022,268,1487,9,20240909,2,1,Tidak Lulus
1023,185,1347,21,20230716,2,1,Tidak Lulus
1024,344,1353,198,20231209,4,3,Lulus
1025,331,1314,49,20230627,3,1,Tidak Lulus
1026,257,1443,88,20221006,2,0,Tidak Lulus
1027,371,1458,141,20220125,4,0,Tidak Lulus
1028,349,1452,81,20210626,3,3,Lulus
1029,331,1266,171,20210222,2,4,Lulus
1030,420,1455,182,20230918,2,1,Tidak Lulus
1031,454,1296,178,20230903,3,2,Lulus
1032,229,1444,190,20240314,3,0,Tidak Lulus
1033,123,1448,92,20220909,2,4,Lulus
1034,169,1284,157,20240524,2,0,Tidak Lulus
1035,208,1335,128,20220701,3,0,Tidak Lulus
1036,344,1348,11,20241215,2,1,Tidak Lulus
1037,190,1399,245,20210617,3,2,Lulus
1038,65,1342,121,20230909,3,2,Lulus
1039,125,1459,121,20220711,3,4,Lulus
1040,208,1410,128,20240527,2,3,Lulus
1041,314,1476,38,20230822,2,1,Tidak Lulus
1042,71,1339,106,20240909,3,2,Lulus
1043,45,1248,146,20221104,4,1,Tidak Lulus
1044,21,1347,92,20210413,2,0,Tidak Lulus
1045,161,1297,128,20210124,2,0,Tidak Lulus
1046,463,1293,9,20220313,2,4,Lulus
1047,322,1324,21,20210827,2,2,Lulus
1048,322,1275,9,20210313,3,0,Tidak Lulus
1049,29,1215,32,20221028,3,0,Tidak Lulus
1050,359,1311,174,20230422,2,2,Lulus
1051,237,1411,206,20231003,3,3,Lulus
1052,74,1479,148,20220211,3,4,Lulus
1053,385,1259,231,20240720,2,3,Lulus
1054,117,1271,78,20240328,3,4,Lulus
1055,174,1273,221,20220728,2,3,Lulus
1056,45,1351,29,20220506,4,4,Lulus
1057,498,1345,248,20230212,2,2,Lulus
1058,480,1379,204,20210815,2,0,Tidak Lulus
1059,272,1477,175,20220626,2,1,Tidak Lulus
1060,387,1475,102,20230621,3,2,Lulus
1061,251,1454,198,20241205,2,1,Tidak Lulus
1062,496,1423,81,20210616,3,0,Tidak Lulus
1063,365,1380,6,20221109,2,1,Tidak Lulus
1064,461,1308,73,20240221,3,4,Lulus
1065,217,1448,147,20240819,2,0,Tidak Lulus
1066,362,1273,212,20220322,2,0,Tidak Lulus
1067,403,1308,20,20210324,3,2,Lulus
1068,232,1468,85,20240313,3,2,Lulus
1069,437,1256,220,20240325,2,0,Tidak Lulus
1070,451,1366,18,20220804,2,4,Lulus
1071,351,1446,10,20240402,3,2,Lulus
1072,115,1256,140,20240426,2,4,Lulus
1073,155,1275,56,20231022,3,3,Lulus
1074,284,1367,197,20220426,2,0,Tidak Lulus
1075,427,1215,158,20231020,3,4,Lulus
1076,338,1416,209,20241014,3,1,Tidak Lulus
1077,434,1254,242,20241126,4,3,Lulus
1078,173,1431,144,20230523,3,4,Lulus
1079,82,1302,100,20220103,2,2,Lulus
1080,484,1318,107,20220815,2,0,Tidak Lulus
1081,407,1305,53,20220509,4,2,Lulus
1082,5,1506,223,20220624,2,3,Lulus
1083,8,1503,158,20220515,4,0,Tidak Lulus
1084,230,1498,42,20240608,4,4,Lulus
1085,487,1503,238,20211228,4,3,Lulus
1086,159,1400,182,20230111,3,4,Lulus
1087,456,1323,81,20210205,2,1,Tidak Lulus
1088,17,1385,127,20210813,3,1,Tidak Lulus
1089,154,1490,21,20220704,3,0,Tidak Lulus
1090,317,1385,31,20240107,3,0,Tidak Lulus
1091,319,1469,57,20240622,3,0,Tidak Lulus
1092,236,1341,148,20240312,3,1,Tidak Lulus
1093,298,1444,202,20241112,3,4,Lulus
1094,342,1247,138,20210921,4,3,Lulus
1095,51,1335,40,20230608,3,3,Lulus
1096,282,1344,241,20220405,3,4,Lulus
1097,446,1481,59,20221005,2,1,Tidak Lulus
1098,86,1279,101,20210103,3,1,Tidak Lulus
1099,386,1312,212,20230126,2,4,Lulus
1100,273,1340,36,20220808,2,4,Lulus
1101,299,1300,63,20230615,2,2,Lulus
1102,178,1457,55,20220422,4,2,Lulus
1103,489,1474,20,20220117,3,0,Tidak Lulus
1104,397,1357,9,20231220,2,2,Lulus
1105,41,1285,137,20240103,2,3,Lulus
1106,424,1250,167,20220611,2,4,Lulus
1107,444,1325,207,20230422,2,4,Lulus
1108,467,1486,233,20240705,2,4,Lulus
1109,478,1226,213,20210628,3,3,Lulus
1110,188,1364,201,20210707,3,1,Tidak Lulus
1111,345,1310,183,20241021,2,0,Tidak Lulus
1112,22,1340,230,20241120,2,0,Tidak Lulus
1113,355,1400,156,20211012,3,4,Lulus
1114,461,1335,223,20230119,3,1,Tidak Lulus
1115,328,1420,122,20210503,2,3,Lulus
1116,254,1320,163,20241212,3,3,Lulus
1117,72,1509,31,20230408,4,1,Tidak Lulus
1118,253,1380,140,20211019,2,0,Tidak Lulus
1119,60,1408,209,20220621,2,1,Tidak Lulus
1120,470,1479,243,20210207,3,4,Lulus
1121,45,1496,151,20210405,2,4,Lulus
1122,276,1426,144,20230422,2,4,Lulus
1123,279,1331,178,20220303,3,2,Lulus
1124,389,1428,197,20210918,2,4,Lulus
1125,432,1328,18,20220516,3,2,Lulus
1126,462,1454,231,20230518,2,0,Tidak Lulus
1127,347,1270,220,20210111,3,4,Lulus
1128,227,1443,199,20210814,2,1,Tidak Lulus
1129,7,1401,67,20210626,2,0,Tidak Lulus
1130,76,1305,4,20230628,4,3,Lulus
1131,180,1457,243,20230623,4,1,Tidak Lulus
1132,93,1370,113,20240611,4,0,Tidak Lulus
1133,268,1239,189,20230118,2,3,Lulus
1134,287,1370,56,20221124,4,1,Tidak Lulus
1135,304,1226,247,20210709,3,3,Lulus
1136,226,1290,37,20230413,2,4,Lulus
1137,131,1500,69,20230427,2,0,Tidak Lulus
1138,212,1322,146,20220520,3,3,Lulus
1139,166,1240,40,20230322,3,3,Lulus
1140,132,1348,113,20230803,2,1,Tidak Lulus
1141,422,1448,166,20231118,2,1,Tidak Lulus
1142,194,1381,105,20210625,3,1,Tidak Lulus
1143,429,1308,46,20211210,3,0,Tidak Lulus
1144,291,1252,244,20211028,2,0,Tidak Lulus
1145,41,1383,164,20210420,3,2,Lulus
1146,223,1472,108,20221102,3,4,Lulus
1147,451,1492,231,20220821,3,4,Lulus
1148,366,1238,227,20220928,2,3,Lulus
1149,281,1346,208,20210214,2,4,Lulus
1150,54,1477,247,20241116,2,2,Lulus
1151,422,1320,82,20230212,3,0,Tidak Lulus
1152,58,1473,183,20241002,3,3,Lulus
1153,271,1357,29,20210416,2,1,Tidak Lulus
1154,414,1278,220,20220319,3,1,Tidak Lulus
1155,476,1330,11,20210216,4,1,Tidak Lulus
1156,40,1340,183,20220513,2,3,Lulus
1157,125,1215,72,20210911,3,3,Lulus
1158,459,1228,237,20210406,3,0,Tidak Lulus
