ID_Fakta_Publikasi,ID_Dosen,ID_Jurnal,ID_Waktu,Jumlah_Sitasi,Jumlah_Publikasi
992,70,8,20210509,28,1
993,80,5,20210208,74,5
994,105,8,20221220,28,2
995,24,5,20240827,98,3
996,215,8,20210718,71,3
997,133,10,20231012,6,3
998,205,10,20210825,11,4
999,240,6,20240127,10,1
1000,217,6,20211008,67,1
1001,75,9,20210201,25,4
1002,198,14,20220313,27,3
1003,63,9,20210924,61,2
1004,165,8,20220814,53,1
1005,173,11,20220225,57,2
1006,85,1,20240521,81,4
1007,203,1,20220702,10,1
1008,233,6,20210910,43,3
1009,106,5,20231015,33,5
1010,28,12,20210522,69,4
1011,66,7,20241127,74,1
1012,18,14,20230119,63,1
1013,132,5,20231209,93,3
1014,48,4,20240205,7,2
1015,119,5,20220715,8,2
1016,100,7,20230617,87,5
1017,240,7,20240710,26,3
1018,10,9,20210202,71,3
1019,6,7,20211203,35,3
1020,218,13,20210224,79,2
1021,91,11,20210817,96,3
1022,203,5,20240416,90,4
1023,171,14,20240824,75,5
1024,89,8,20240608,57,4
1025,211,8,20240123,61,3
1026,192,13,20240118,67,5
1027,173,1,20221105,61,2
1028,146,6,20230414,10,3
1029,41,10,20220120,86,4
1030,145,5,20221213,4,1
1031,13,12,20210821,64,1
1032,168,12,20240923,83,1
1033,248,6,20220915,2,1
1034,212,6,20210401,74,5
1035,131,12,20230721,94,3
1036,31,4,20230815,5,3
1037,207,13,20220605,11,1
1038,170,10,20220118,89,4
1039,107,9,20231015,9,2
1040,211,3,20220727,18,4
1041,26,1,20210628,30,5
1042,24,8,20240918,81,1
1043,230,9,20211210,69,5
1044,25,10,20210218,22,2
1045,195,5,20210813,83,2
1046,219,9,20230905,74,5
1047,185,7,20230920,19,5
1048,181,14,20210327,60,2
1049,191,10,20240308,83,1
1050,185,11,20220410,69,3
1051,232,14,20220401,2,4
1052,185,1,20240313,41,4
1053,233,6,20230701,69,1
1054,89,13,20231004,33,4
1055,99,8,20211107,46,1
1056,102,8,20230127,83,3
1057,119,9,20230322,52,3
1058,249,10,20240426,76,4
1059,44,3,20211207,54,3
1060,238,14,20210507,6,4
1061,232,14,20220410,0,4
1062,227,7,20210808,24,1
1063,160,10,20230224,63,3
1064,207,8,20241003,54,2
1065,170,6,20231226,51,1
1066,35,9,20230703,28,3
1067,169,1,20221124,7,4
1068,59,1,20240305,71,4
1069,80,5,20221016,79,2
1070,34,4,20220515,77,1
1071,27,5,20230407,52,2
1072,238,4,20240623,50,5
1073,220,3,20240809,33,3
1074,186,9,20240228,88,5
1075,85,9,20230621,11,4
1076,214,5,20220115,8,5
1077,148,6,20230324,23,5
1078,67,11,20221108,11,1
1079,100,5,20230323,34,2
1080,139,9,20210909,5,4
1081,109,13,20220301,55,1
1082,187,1,20240128,75,1
1083,204,5,20210214,87,3
1084,110,3,20240907,85,5
1085,155,11,20211211,29,5
1086,207,12,20240905,39,4
1087,39,13,20230828,63,3
1088,244,12,20241218,74,5
1089,204,7,20230317,63,1
1090,167,11,20220617,60,5
1091,148,6,20241111,48,3
1092,165,3,20220425,10,3
1093,215,8,20240325,41,2
1094,10,13,20241202,99,2
1095,104,14,20230828,2,3
1096,125,11,20230421,54,2
1097,24,14,20211103,97,3
1098,217,3,20230519,90,2
1099,215,8,20231008,81,2
1100,120,11,20241027,67,3
1101,73,11,20220505,64,2
1102,33,3,20230419,23,5
1103,126,13,20220222,64,1
1104,32,8,20220809,9,5
1105,103,11,20241112,72,2
1106,36,8,20231008,3,3
1107,117,5,20221102,55,2
1108,49,12,20240209,88,4
1109,234,7,20230521,75,1
1110,89,11,20230115,26,1
1111,162,14,20211217,66,3
1112,186,3,20221223,62,3
1113,228,6,20220914,83,4
1114,246,12,20220512,38,3
1115,198,2,20220126,77,2
1116,76,14,20221028,85,3
1117,228,7,20220307,46,3
1118,203,1,20240924,87,4
1119,98,6,20230203,16,2
1120,229,12,20220125,34,1
1121,19,3,20240318,61,4
1122,240,7,20220312,28,4
1123,228,2,20240704,4,3
1124,11,11,20230913,32,2
1125,15,10,20231117,54,3
1126,148,12,20220910,81,5
1127,176,10,20240927,78,4
1128,27,10,20240919,80,4
1129,142,14,20221011,18,1
1130,176,12,20240206,28,5
1131,26,8,20211020,27,4
1132,208,12,20210601,87,1
1133,29,1,20230815,30,3
1134,94,5,20210227,78,1
1135,177,8,20220705,92,4
1136,119,3,20240103,21,3
1137,8,14,20230517,78,3
1138,242,8,20220217,92,3
1139,147,1,20241106,58,4
1140,170,14,20240523,1,1
1141,6,2,20231004,2,2
1142,200,8,20230214,25,2
1143,58,12,20221026,39,4
1144,130,12,20240116,87,4
1145,119,2,20230815,89,5
1146,211,5,20240912,34,1
1147,2,4,20220612,19,1
1148,58,13,20220312,64,5
1149,7,1,20230307,68,1
1150,163,1,20240625,65,1
1151,146,8,20230626,66,5
1152,204,7,20211224,63,5
1153,166,13,20240622,65,2
1154,67,13,20241102,26,2
1155,110,9,20221015,96,1
1156,223,10,20220412,54,4
1157,58,10,20211120,91,3
1158,45,4,20210620,88,1
1159,246,14,20220617,88,4
1160,127,10,20221120,22,1
1161,103,11,20240416,28,2
1162,39,9,20230220,42,3
1163,10,13,20230519,73,4
1164,13,8,20210122,2,5
1165,244,13,20240119,90,1
1166,170,7,20220121,64,4
1167,48,2,20240301,98,5
1168,108,11,20221016,77,2
1169,62,14,20210417,22,1
1170,156,13,20210104,45,3
1171,117,8,20210518,63,2
1172,227,8,20220215,3,5
1173,112,1,20220319,76,2
1174,187,7,20240212,71,3
1175,116,14,20210319,62,5
1176,206,6,20230616,67,3
1177,2,9,20240304,22,2
1178,61,14,20240902,40,3
1179,145,5,20211208,63,4
1180,173,14,20210928,66,5
1181,226,7,20210623,34,4
1182,179,12,20220418,14,1
1183,230,11,20240423,0,1
1184,39,3,20220109,58,5
1185,76,11,20220121,70,1
1186,222,8,20230221,91,1
1187,241,11,20241214,28,2
1188,43,5,20220508,14,5
1189,159,3,20210719,28,5
1190,139,7,20241127,9,2
1191,37,4,20220607,65,5
1192,74,6,20210402,81,1
1193,187,9,20220522,98,3
1194,44,2,20230216,4,4
1195,189,6,20220501,11,2
1196,150,7,20221127,73,2
1197,6,6,20240309,23,3
1198,133,6,20210527,41,2
1199,32,9,20210105,50,1
1200,170,5,20210510,52,2
1201,163,9,20210607,26,5
1202,219,8,20240519,9,1
1203,141,14,20240203,26,2
1204,20,3,20220824,6,4
1205,38,4,20220903,40,1
1206,224,2,20230216,70,3
1207,129,2,20230725,63,3
1208,33,4,20210501,24,4
1209,64,3,20230104,24,4
1210,212,12,20230801,10,4
1211,7,11,20240314,73,3
1212,102,14,20240504,27,1
1213,246,13,20220619,30,3
1214,52,2,20230815,72,1
1215,126,8,20210520,33,1
1216,60,12,20210318,5,4
1217,59,8,20230111,72,5
1218,227,2,20211022,70,3
1219,234,2,20210314,73,3
1220,52,9,20210501,14,3
1221,226,10,20230406,51,1
1222,229,8,20240513,72,1
1223,160,1,20241126,45,1
1224,40,6,20221109,66,5
1225,9,1,20220317,89,4
1226,172,1,20240721,54,3
1227,247,7,20210427,42,5
1228,65,13,20230503,47,5
1229,248,3,20220608,64,2
1230,226,11,20210323,49,2
1231,106,13,20221106,71,2
1232,130,2,20211124,98,1
1233,155,9,20240819,32,1
1234,122,9,20230228,72,4
1235,20,2,20220325,17,3
1236,138,14,20241204,48,1
1237,90,1,20210806,69,2
1238,156,1,20220612,76,3
1239,232,3,20241027,84,4
1240,1,2,20230624,42,2
1241,222,10,20230615,71,1
1242,113,1,20210302,21,5
1243,151,1,20241020,23,4
1244,200,9,20220916,21,4
1245,35,5,20240119,65,5
1246,118,13,20221101,55,1
1247,230,7,20221128,45,5
1248,233,8,20230721,10,2
1249,155,6,20210514,96,4
1250,141,13,20210125,7,4
1251,57,9,20210712,27,1
1252,151,4,20210919,14,5
1253,241,8,20240418,64,4
1254,16,3,20230614,5,2
1255,119,11,20220315,50,5
1256,166,14,20210113,15,5
1257,175,9,20230926,20,2
1258,21,4,20240515,47,1
1259,89,5,20230728,52,1
1260,151,1,20221027,43,3
1261,219,6,20240124,32,5
1262,177,5,20210724,16,3
1263,8,6,20240709,0,4
1264,204,1,20220725,92,5
1265,23,3,20241108,1,1
1266,141,9,20221108,3,5
1267,127,5,20220903,40,1
1268,167,7,20241120,92,3
1269,61,13,20240603,17,3
1270,107,3,20211017,17,4
1271,68,11,20210324,70,4
1272,56,11,20230314,46,4
1273,101,11,20241021,45,3
1274,170,12,20241010,79,3
1275,172,7,20220223,89,3
1276,240,3,20241014,91,4
1277,102,4,20230728,16,5
1278,173,10,20220703,90,4
1279,48,5,20211028,36,1
1280,112,3,20210922,74,2
1281,210,12,20241218,72,3
1282,221,10,20210712,99,3
1283,242,3,20221213,76,4
1284,183,2,20231016,50,3
1285,155,3,20230414,74,4
1286,215,2,20240316,7,3
1287,78,13,20240424,90,1
1288,246,11,20240325,74,2
1289,103,6,20230115,87,5
1290,211,13,20210119,47,4
1291,24,5,20240404,80,4
1292,25,6,20240609,93,3
1293,247,4,20221027,7,3
1294,224,3,20210227,30,3
1295,189,4,20210903,45,1
1296,121,12,20210509,5,1
1297,10,7,20211027,1,1
1298,59,2,20220928,41,4
1299,175,7,20220616,76,5
1300,161,1,20211123,9,4
1301,92,14,20220106,17,3
1302,97,1,20230228,77,5
1303,126,14,20220928,30,1
1304,98,8,20230413,58,3
1305,243,14,20210920,9,5
1306,107,1,20211019,3,4
1307,192,5,20230907,13,4
1308,97,14,20210223,9,1
1309,134,10,20230507,87,5
1310,194,12,20230122,29,2
1311,221,7,20220416,3,3
1312,17,6,20220712,71,4
1313,19,6,20240512,21,1
1314,22,3,20240619,64,1
1315,20,3,20210723,21,2
1316,110,14,20230828,32,1
1317,95,6,20240524,29,1
1318,220,8,20210625,71,2
1319,32,14,20230401,81,3
1320,58,11,20210826,51,1
1321,59,12,20210113,24,3
1322,7,12,20241120,9,5
1323,4,1,20240403,72,3
1324,202,9,20221127,47,5
1325,220,12,20210522,32,2
1326,167,9,20221001,63,2
1327,175,3,20240604,49,3
1328,81,13,20240508,50,1
1329,54,13,20230427,84,4
1330,123,11,20221211,25,4
1331,190,8,20230917,35,2
1332,146,12,20230906,36,2
1333,216,14,20230110,65,4
1334,167,3,20220905,81,5
1335,247,4,20210401,80,3
1336,70,2,20220412,55,3
1337,201,10,20210707,38,1
1338,99,6,20220516,24,5
1339,27,13,20240520,87,4
1340,75,6,20230201,26,3
1341,131,6,20220622,40,5
1342,90,10,20231211,57,5
1343,125,10,20240916,63,2
1344,58,4,20210104,71,3
1345,108,12,20210519,53,5
1346,109,14,20210222,20,3
1347,146,2,20221114,5,3
1348,12,14,20210121,61,2
1349,195,8,20221219,85,3
1350,75,11,20211122,29,4
1351,108,3,20221013,42,3
1352,119,3,20211101,58,3
1353,141,12,20241024,20,3
1354,248,6,20211213,36,5
1355,197,4,20210910,56,5
1356,128,2,20210623,0,2
1357,195,13,20231117,2,4
1358,73,13,20210707,26,5
1359,223,13,20210918,72,2
1360,189,7,20220920,18,5
1361,73,8,20210616,52,2
1362,95,1,20230901,39,2
1363,156,5,20211205,81,2
1364,135,12,20211208,44,3
1365,139,7,20210721,52,5
1366,182,11,20210118,19,2
1367,169,13,20230807,33,5
1368,136,10,20211117,64,4
1369,31,13,20230712,69,5
1370,120,2,20230909,59,5
1371,86,4,20240712,37,1
1372,201,1,20240308,16,1
1373,135,13,20220209,77,4
1374,195,10,20211105,49,2
1375,75,14,20220403,66,4
1376,188,14,20211226,81,2
1377,18,6,20231214,36,2
1378,119,11,20240719,59,4
1379,89,7,20230921,36,4
1380,125,9,20211227,70,2
1381,89,11,20240405,13,4
1382,23,10,20210216,68,3
1383,220,10,20220109,6,5
1384,27,3,20240215,81,1
1385,129,3,20240224,81,2
1386,222,11,20211026,45,1
1387,42,3,20240704,62,3
1388,90,7,20241112,38,3
1389,226,13,20240106,87,3
1390,108,3,20210809,69,3
1391,48,6,20220414,15,5
1392,162,4,20211112,24,5
1393,87,8,20240113,98,5
1394,176,7,20240726,24,2
1395,201,6,20240628,35,3
1396,57,14,20231216,10,5
1397,144,2,20240101,23,3
1398,60,7,20241024,4,2
1399,236,9,20230426,20,1
1400,122,8,20240201,24,4
1401,113,7,20220713,38,2
1402,164,10,20240503,43,1
1403,193,12,20230421,9,4
1404,47,5,20210707,40,1
1405,141,7,20241118,70,4
1406,196,10,20210225,71,1
1407,139,2,20240104,16,2
1408,75,1,20241218,47,5
1409,228,8,20210213,95,5
1410,179,14,20241016,6,3
1411,18,6,20220317,60,4
1412,235,2,20240915,55,2
1413,248,1,20220914,8,2
1414,212,11,20230614,35,2
1415,123,6,20210719,80,2
1416,227,2,20230122,97,2
1417,46,12,20241214,81,3
1418,41,14,20230702,93,1
1419,246,5,20220120,99,4
1420,125,14,20211216,53,3
1421,53,13,20241022,19,4
1422,103,12,20240102,61,4
1423,54,12,20220324,24,5
1424,30,12,20210406,5,3
1425,225,11,20210803,19,4
1426,237,14,20230607,37,4
1427,71,7,20210803,74,1
1428,204,4,20230114,78,4
1429,207,6,20231008,95,2
1430,170,12,20240525,21,3
1431,223,11,20230924,54,3
1432,21,13,20240211,2,2
1433,177,13,20231109,51,4
1434,71,8,20230907,57,3
1435,47,5,20240108,49,4
1436,13,2,20240611,58,2
1437,233,7,20210126,18,4
1438,198,6,20220222,18,4
1439,193,3,20231022,12,4
1440,224,5,20241005,19,1
1441,92,1,20220304,96,1
1442,2,12,20220812,68,1
1443,106,8,20220125,66,1
1444,12,4,20221223,14,4
1445,211,11,20240814,19,1
1446,192,8,20231221,23,4
1447,214,13,20240128,40,2
1448,228,2,20241019,57,2
1449,74,2,20230420,4,1
1450,133,14,20241203,76,2
1451,56,2,20210926,75,3
1452,149,9,20210224,48,5
1453,52,14,20210712,4,3
1454,101,10,20241108,72,5
1455,134,2,20230214,49,5
1456,235,12,20240917,59,4
1457,212,12,20241018,39,1
1458,89,1,20220804,82,5
1459,223,4,20210227,12,1
1460,217,2,20220426,85,2
1461,173,13,20240919,33,3
1462,63,7,20220210,90,2
1463,170,4,20240322,83,2
1464,161,9,20210506,71,2
1465,61,13,20240311,35,5
1466,33,1,20230315,48,1
1467,121,13,20230401,75,3
1468,135,7,20230827,77,3
1469,171,5,20210708,90,4
1470,184,14,20210301,32,3
1471,199,7,20240224,93,3
1472,201,9,20231109,67,4
1473,16,3,20220702,36,1
1474,229,5,20221121,90,5
1475,176,5,20210124,16,4
1476,160,14,20211205,11,4
1477,114,13,20210926,48,4
1478,120,6,20230519,82,5
1479,1,8,20231012,92,2
1480,72,8,20240303,62,2
1481,197,7,20210910,26,3
1482,247,10,20220618,72,1
1483,130,12,20221001,90,2
1484,91,10,20240923,45,1
1485,57,9,20230807,88,4
1486,70,1,20220321,2,4
1487,166,5,20221104,2,1
1488,87,3,20210719,21,2
1489,239,6,20230712,79,2
1490,16,13,20220510,92,2
1491,117,13,20240117,55,4
1492,65,2,20210109,4,2
1493,99,11,20241214,83,4
1494,107,5,20230107,31,4
1495,139,2,20221023,84,3
1496,209,7,20210524,65,2
1497,80,6,20210522,78,4
1498,231,5,20241113,80,5
1499,222,2,20210203,75,1
1500,108,1,20240826,5,1
1501,46,4,20220119,78,5
1502,213,5,20241217,27,4
1503,200,4,20210316,55,3
1504,163,7,20240822,9,5
1505,129,7,20210620,12,4
1506,10,1,20220124,7,4
1507,62,9,20230603,66,4
1508,248,5,20230214,88,1
1509,79,11,20220302,21,3
1510,23,4,20220101,70,3
1511,72,14,20230922,81,4
1512,47,9,20240909,3,2
1513,95,1,20210415,95,4
1514,106,2,20241005,13,4
1515,57,3,20220525,89,4
1516,80,5,20210418,98,4
1517,212,13,20230312,86,4
1518,68,3,20210419,86,2
1519,179,14,20230905,35,2
1520,70,13,20210419,64,5
1521,158,1,20241022,16,2
1522,68,7,20220823,35,2
1523,173,2,20220711,1,1
1524,118,8,20220121,82,2
1525,71,9,20210916,7,2
1526,227,10,20240705,17,5
1527,87,10,20240102,96,1
1528,157,7,20240112,20,4
1529,93,13,20240304,47,2
1530,8,7,20220502,51,4
1531,118,10,20220504,21,1
1532,159,14,20221105,98,1
1533,74,10,20220311,37,3
1534,64,9,20210324,0,4
1535,103,14,20211007,56,4
1536,193,12,20230910,17,5
1537,108,10,20240920,5,5
1538,130,11,20220514,5,1
1539,9,5,20210312,61,2
1540,215,7,20211223,14,1
1541,33,8,20210711,58,5
1542,110,8,20210806,44,4
1543,138,10,20210223,60,1
1544,7,11,20220117,86,4
1545,85,4,20241121,96,1
1546,192,12,20220805,14,1
1547,181,13,20231118,58,1
1548,37,8,20231201,67,1
1549,107,13,20210126,17,2
1550,208,12,20241023,5,1
1551,241,13,20230616,13,3
1552,230,3,20221221,57,1
1553,225,1,20240401,57,5
1554,80,11,20231213,92,4
1555,165,7,20211102,10,4
1556,152,12,20241222,38,1
1557,17,3,20230820,53,5
1558,94,14,20211017,75,5
1559,120,2,20210225,81,2
1560,221,4,20241219,43,3
1561,92,4,20240509,94,1
1562,154,8,20220912,15,5
1563,137,12,20211214,16,5
1564,119,5,20210716,21,4
1565,49,10,20210502,22,4
1566,168,12,20220713,14,3
1567,221,3,20210615,58,5
1568,132,7,20240323,15,3
1569,212,7,20241023,87,3
1570,142,3,20210608,29,4
1571,169,7,20240623,38,5
1572,139,7,20210219,8,2
1573,199,7,20210124,27,5
1574,189,3,20210428,63,5
1575,102,13,20240301,69,1
1576,84,4,20240823,62,1
1577,10,5,20231021,96,2
1578,201,7,20221021,86,5
1579,231,3,20230120,81,1
1580,156,8,20231117,75,1
1581,4,8,20240302,50,2
1582,185,7,20210212,90,1
1583,136,4,20210508,31,5
1584,200,1,20230918,91,3
1585,118,12,20210406,74,3
1586,212,3,20210924,91,3
1587,71,5,20240726,19,3
1588,219,4,20230603,36,4
1589,133,14,20220911,19,4
1590,246,14,20241123,19,4
1591,21,5,20230527,50,2
1592,9,2,20211108,8,3
1593,118,1,20220114,9,4
1594,18,14,20240210,40,2
1595,67,3,20210910,31,3
1596,56,10,20240612,28,2
1597,85,4,20220304,28,1
1598,210,4,20220210,89,2
1599,148,5,20240621,30,1
1600,124,9,20231222,29,2
1601,63,14,20230213,10,5
1602,66,10,20240220,95,5
1603,97,9,20240403,99,4
1604,14,9,20210413,37,2
1605,9,11,20220920,22,4
1606,205,7,20230921,97,4
1607,128,1,20231010,52,4
1608,192,14,20240705,85,2
1609,225,7,20230713,16,4
1610,133,8,20210821,65,1
1611,71,1,20221008,71,3
1612,223,3,20220623,10,1
1613,86,11,20220920,49,2
1614,2,5,20230822,75,3
1615,137,14,20220406,52,4
1616,136,7,20240306,43,4
1617,27,9,20240422,44,3
1618,69,13,20210618,3,5
1619,102,11,20240810,10,1
1620,64,12,20210519,38,4
1621,64,8,20240921,97,3
1622,246,10,20231119,18,3
1623,178,6,20210319,19,3
1624,54,14,20230506,39,4
1625,195,7,20221004,58,1
1626,74,3,20230318,24,1
1627,80,9,20240513,87,1
1628,34,12,20220719,70,5
1629,225,10,20230614,79,2
1630,17,9,20221216,56,5
1631,30,7,20240117,67,3
1632,61,6,20231105,49,3
1633,117,9,20210415,16,5
1634,115,13,20211115,68,2
1635,95,7,20230713,45,2
1636,117,6,20210404,20,1
1637,222,4,20210307,82,5
1638,155,9,20240607,89,5
1639,198,6,20230612,50,2
1640,190,2,20230223,17,2
1641,182,10,20240502,81,4
1642,14,6,20230226,97,2
1643,72,2,20220304,46,2
1644,26,3,20240619,88,2
1645,147,11,20240515,33,5
1646,80,7,20210314,53,5
1647,209,5,20240104,88,3
1648,205,6,20240303,47,1
1649,146,8,20240126,56,5
1650,30,1,20220812,31,3
1651,164,12,20231116,7,4
1652,2,3,20210127,66,2
1653,161,13,20210604,45,2
1654,53,7,20240410,15,5
1655,8,3,20210202,56,1
1656,136,6,20240902,50,5
1657,137,14,20231008,6,3
1658,92,11,20230611,98,3
1659,70,14,20210702,74,2
1660,176,8,20211202,54,5
1661,46,3,20220613,60,2
1662,139,13,20230124,22,2
1663,199,13,20231015,98,4
1664,24,14,20210810,45,4
1665,63,3,20220217,1,3
1666,248,11,20210915,95,3
1667,103,4,20221021,68,1
1668,72,11,20220202,88,5
1669,110,13,20220103,27,3
1670,23,5,20240123,92,1
1671,147,4,20211026,88,5
1672,57,1,20220520,94,2
1673,186,10,20240109,28,5
1674,130,1,20210807,68,4
1675,219,13,20210304,29,3
1676,55,14,20210309,78,5
1677,117,8,20220416,94,4
1678,204,10,20220412,77,5
1679,55,1,20241015,3,5
1680,39,10,20211013,51,4
1681,185,1,20230720,13,1
1682,72,10,20240121,88,1
1683,21,6,20240707,62,3
1684,244,14,20220824,14,3
1685,123,5,20230114,98,4
1686,34,9,20210527,81,3
1687,141,6,20220219,17,1
1688,243,3,20220504,11,3
1689,74,14,20231218,7,4
1690,164,4,20231027,40,5
1691,202,14,20210312,40,3
1692,154,10,20211120,16,1
1693,201,2,20240528,99,3
1694,20,2,20230817,59,1
1695,34,2,20230419,35,1
1696,142,9,20240917,0,1
1697,12,8,20210818,90,4
1698,214,14,20241202,10,5
1699,193,4,20210403,69,3
1700,190,11,20221112,87,1
1701,193,7,20230402,29,3
1702,78,4,20211203,74,5
1703,31,8,20220924,27,5
1704,203,6,20220228,50,2
1705,113,1,20210315,20,1
1706,12,6,20230220,89,3
1707,214,5,20240616,97,4
1708,226,14,20211223,19,4
1709,222,2,20220103,34,1
1710,116,9,20211005,7,5
1711,135,5,20240316,39,5
1712,99,5,20231223,32,5
1713,124,12,20240614,62,2
1714,85,13,20220303,37,3
1715,115,13,20240814,9,4
1716,150,12,20241210,82,5
1717,84,7,20240816,62,4
1718,6,12,20240305,33,2
1719,83,13,20220112,23,5
1720,166,12,20231218,24,2
1721,249,8,20240520,0,2
1722,160,3,20210922,68,3
1723,23,13,20240406,43,3
1724,15,9,20210207,55,5
1725,3,7,20241214,32,3
1726,119,13,20220924,21,3
1727,164,13,20220608,45,1
1728,167,12,20220214,0,1
1729,176,11,20240922,85,3
1730,179,11,20210614,48,2
1731,20,13,20220611,53,1
1732,162,9,20230320,22,4
1733,228,11,20220904,42,2
1734,101,2,20240921,20,5
1735,25,3,20220814,55,2
1736,61,11,20240905,30,2
1737,138,3,20241111,86,1
1738,93,13,20230623,29,1
1739,249,2,20220628,37,4
1740,150,2,20210813,93,1
1741,119,10,20221111,87,1
1742,109,11,20240212,32,1
1743,167,4,20211111,66,5
1744,163,10,20220901,99,2
1745,187,11,20210918,41,4
1746,196,5,20210223,34,5
1747,178,6,20230828,16,5
1748,243,8,20241006,65,3
1749,25,8,20221113,41,2
1750,25,14,20230909,56,2
1751,183,13,20231128,66,3
1752,161,9,20211120,97,5
1753,209,13,20220420,50,5
1754,15,14,20231017,0,2
1755,35,3,20230919,35,2
1756,128,1,20220208,39,4
1757,72,12,20220602,41,1
1758,232,3,20230812,30,3
1759,22,11,20241019,27,1
1760,150,9,20230510,42,2
1761,131,10,20211207,75,5
1762,29,12,20220117,92,4
1763,85,4,20231005,51,2
1764,168,4,20221026,1,5
1765,43,5,20230522,5,4
1766,151,8,20220828,61,4
1767,176,1,20210208,86,1
1768,88,3,20231216,84,2
1769,117,14,20241204,79,2
1770,49,2,20210410,66,1
1771,60,6,20231202,87,2
1772,51,14,20240822,42,5
1773,241,1,20210915,43,4
1774,62,1,20241028,69,5
1775,180,10,20230513,10,3
1776,190,8,20240623,10,2
1777,133,4,20230721,7,2
1778,205,7,20221213,21,1
1779,232,1,20230301,79,5
1780,229,5,20211026,94,2
1781,52,4,20220922,39,4
